,ExtCondensTurbineOP.hp_steam_machine_opt_array,ExtCondensTurbineOP.lp_steam_machine_opt_array,ExtCondensTurbineOP.electricity_machine_opt_array
2020-08-17 08:02:00,67.23423144460104,19.27000595240609,9.329997472111701
2020-08-17 08:03:00,67.23423144460104,19.27000595240609,9.329997472111701
2020-08-17 08:04:00,67.23423144460104,19.27000595240609,9.329997472111701
2020-08-17 08:05:00,67.23423144460104,19.27000595240609,9.329997472111701
2020-08-17 08:06:00,79.9999999999996,18.140588870174742,9.567916348056182
2020-08-17 08:07:00,79.9999999999996,18.140588870174742,9.567916348056182
2020-08-17 08:08:00,79.9999999999996,18.140588870174742,9.567916348056182
2020-08-17 08:09:00,79.9999999999996,18.140588870174742,9.567916348056182
2020-08-17 08:10:00,79.9999999999996,18.140588870174742,9.567916348056182
2020-08-17 08:11:00,79.9999999999996,18.140588870174742,9.567916348056182
2020-08-17 08:12:00,79.9999999999996,18.140588870174742,9.567916348056182
2020-08-17 08:13:00,79.9999999999996,18.140588870174742,9.567916348056182
2020-08-17 08:14:00,80.00000000001093,20.000000000002117,9.126450000002169
2020-08-17 08:15:00,80.00000000001093,20.000000000002117,9.126450000002169
2020-08-17 08:16:00,80.00000000001093,20.000000000002117,9.126450000002169
2020-08-17 08:17:00,80.00000000001093,20.000000000002117,9.126450000002169
2020-08-17 08:18:00,80.00000000001093,20.000000000002117,9.126450000002169
2020-08-17 08:19:00,80.00000000001093,20.000000000002117,9.126450000002169
2020-08-17 08:20:00,80.00000000001093,20.000000000002117,9.126450000002169
2020-08-17 08:21:00,80.00000000001093,20.000000000002117,9.126450000002169
2020-08-17 08:22:00,80.00000000000519,20.000000000000995,9.256693333334365
2020-08-17 08:23:00,80.00000000000519,20.000000000000995,9.256693333334365
2020-08-17 08:24:00,80.00000000000519,20.000000000000995,9.256693333334365
2020-08-17 08:25:00,80.00000000000519,20.000000000000995,9.256693333334365
2020-08-17 08:26:00,80.00000000000519,20.000000000000995,9.256693333334365
2020-08-17 08:27:00,80.00000000000519,20.000000000000995,9.256693333334365
2020-08-17 08:28:00,80.00000000000519,20.000000000000995,9.256693333334365
2020-08-17 08:29:00,80.00000000000519,20.000000000000995,9.256693333334365
2020-08-17 08:30:00,90.66000000000001,21.680000000000003,11.199999999999998
2020-08-17 08:31:00,90.66000000000001,21.680000000000003,11.199999999999998
2020-08-17 08:32:00,90.66000000000001,21.680000000000003,11.199999999999998
2020-08-17 08:33:00,90.66000000000001,21.680000000000003,11.199999999999998
2020-08-17 08:34:00,90.66000000000001,21.680000000000003,11.199999999999998
2020-08-17 08:35:00,90.66000000000001,21.680000000000003,11.199999999999998
2020-08-17 08:36:00,90.66000000000001,21.680000000000003,11.199999999999998
2020-08-17 08:37:00,90.66000000000001,21.680000000000003,11.199999999999998
2020-08-17 08:38:00,91.30333333333333,22.833333333333332,11.38
2020-08-17 08:39:00,91.30333333333333,22.833333333333332,11.38
2020-08-17 08:40:00,91.30333333333333,22.833333333333332,11.38
2020-08-17 08:41:00,91.30333333333333,22.833333333333332,11.38
2020-08-17 08:42:00,91.30333333333333,22.833333333333332,11.38
2020-08-17 08:43:00,91.30333333333333,22.833333333333332,11.38
2020-08-17 08:44:00,91.30333333333333,22.833333333333332,11.38
2020-08-17 08:45:00,91.30333333333333,22.833333333333332,11.38
2020-08-17 08:46:00,95.71666666666665,25.366666666666664,11.256666666666666
2020-08-17 08:47:00,95.71666666666665,25.366666666666664,11.256666666666666
2020-08-17 08:48:00,95.71666666666665,25.366666666666664,11.256666666666666
2020-08-17 08:49:00,95.71666666666665,25.366666666666664,11.256666666666666
2020-08-17 08:50:00,95.71666666666665,25.366666666666664,11.256666666666666
2020-08-17 08:51:00,95.71666666666665,25.366666666666664,11.256666666666666
2020-08-17 08:52:00,95.71666666666665,25.366666666666664,11.256666666666666
2020-08-17 08:53:00,95.71666666666665,25.366666666666664,11.256666666666666
2020-08-17 08:54:00,94.03666666666668,25.293333333333337,11.096666666666666
2020-08-17 08:55:00,94.03666666666668,25.293333333333337,11.096666666666666
2020-08-17 08:56:00,94.03666666666668,25.293333333333337,11.096666666666666
2020-08-17 08:57:00,94.03666666666668,25.293333333333337,11.096666666666666
2020-08-17 08:58:00,94.03666666666668,25.293333333333337,11.096666666666666
2020-08-17 08:59:00,94.03666666666668,25.293333333333337,11.096666666666666
