,CFBoilerOP.exhaust_oxygen_concentration
2020-08-21 19:00:00,4.711222222222222
2020-08-21 20:00:00,4.531472222222223
2020-08-21 21:00:00,4.702152777777778
2020-08-21 22:00:00,4.531083333333331
2020-08-21 23:00:00,4.809583333333332
2020-08-22 00:00:00,5.033458333333332
2020-08-22 01:00:00,4.974083333333334
2020-08-22 02:00:00,5.153680555555556
2020-08-22 03:00:00,5.094069444444444
2020-08-22 04:00:00,5.244347222222224
2020-08-22 05:00:00,4.852069444444444
2020-08-22 06:00:00,4.742694444444445
2020-08-22 07:00:00,5.401277777777778
2020-08-22 08:00:00,5.076680555555557
2020-08-22 09:00:00,4.841333333333334
2020-08-22 10:00:00,5.196055555555556
2020-08-22 11:00:00,5.028083333333332
2020-08-22 12:00:00,5.111819444444446
2020-08-22 13:00:00,5.131944444444443
2020-08-22 14:00:00,5.076569444444445
2020-08-22 15:00:00,5.351378340365684
2020-08-22 16:00:00,4.99263959390863
2020-08-22 17:00:00,5.188444444444443
2020-08-22 18:00:00,5.194972222222221
2020-08-22 19:00:00,5.473694444444445
2020-08-22 20:00:00,5.469458333333332
2020-08-22 21:00:00,5.185083333333333
2020-08-22 22:00:00,5.150319444444445
2020-08-22 23:00:00,5.245666666666667
2020-08-23 00:00:00,5.631583333333331
2020-08-23 01:00:00,5.442624999999998
2020-08-23 02:00:00,5.176305555555556
2020-08-23 03:00:00,5.225999999999999
2020-08-23 04:00:00,5.248375
2020-08-23 05:00:00,5.002486111111111
2020-08-23 06:00:00,5.123402777777777
2020-08-23 07:00:00,5.212861111111111
2020-08-23 08:00:00,5.166486111111111
2020-08-23 09:00:00,4.945999999999999
2020-08-23 10:00:00,5.017888888888887
2020-08-23 11:00:00,5.122861111111112
2020-08-23 12:00:00,5.298861111111109
2020-08-23 13:00:00,5.117625
2020-08-23 14:00:00,4.735612813370472
2020-08-23 15:00:00,4.818030726256983
2020-08-23 16:00:00,4.923750000000001
2020-08-23 17:00:00,5.026958333333334
2020-08-23 18:00:00,4.926194444444444
2020-08-23 19:00:00,4.8590694444444456
2020-08-23 20:00:00,4.888277777777777
2020-08-23 21:00:00,5.1433194444444466
2020-08-23 22:00:00,5.028500000000002
2020-08-23 23:00:00,5.068625
2020-08-24 00:00:00,5.181222222222222
2020-08-24 01:00:00,5.121722222222225
2020-08-24 02:00:00,5.244763888888888
2020-08-24 03:00:00,5.045333333333333
2020-08-24 04:00:00,4.998444444444445
2020-08-24 05:00:00,4.971555555555555
2020-08-24 06:00:00,5.132763888888888
2020-08-24 07:00:00,5.109000000000001
2020-08-24 08:00:00,5.008000000000002
2020-08-24 09:00:00,5.11626388888889
2020-08-24 10:00:00,5.198187050359713
2020-08-24 11:00:00,5.261402777777779
2020-08-24 12:00:00,5.180598052851181
2020-08-24 13:00:00,5.197041666666666
2020-08-24 14:00:00,5.085083333333333
2020-08-24 15:00:00,5.30124497991968
2020-08-24 16:00:00,5.345750000000002
2020-08-24 17:00:00,5.262769679300293
2020-08-24 18:00:00,5.0098470097357435
2020-08-24 19:00:00,4.9527777777777775
2020-08-24 20:00:00,4.890527777777779
2020-08-24 21:00:00,5.129094707520891
2020-08-24 22:00:00,4.933963838664813
2020-08-24 23:00:00,4.858458333333333
2020-08-25 00:00:00,5.2070277777777765
2020-08-25 01:00:00,4.75073611111111
2020-08-25 02:00:00,4.741583333333332
2020-08-25 03:00:00,4.723097222222223
2020-08-25 04:00:00,5.010916666666667
2020-08-25 05:00:00,5.265249999999999
2020-08-25 06:00:00,5.162527777777778
2020-08-25 07:00:00,5.4901666666666635
2020-08-25 08:00:00,5.2146944444444445
2020-08-25 09:00:00,5.027263888888886
2020-08-25 10:00:00,5.206347222222222
2020-08-25 11:00:00,5.276606397774687
2020-08-25 12:00:00,5.46976388888889
2020-08-25 13:00:00,5.424680555555554
2020-08-25 14:00:00,5.187375
2020-08-25 15:00:00,5.310097222222222
2020-08-25 16:00:00,5.153347222222222
2020-08-25 17:00:00,5.131347222222224
2020-08-25 18:00:00,5.119555555555553
2020-08-25 19:00:00,5.294875
2020-08-25 20:00:00,5.41872222222222
2020-08-25 21:00:00,4.958375
2020-08-25 22:00:00,4.856763888888888
2020-08-25 23:00:00,5.109930555555555
2020-08-26 00:00:00,5.251722222222223
2020-08-26 01:00:00,5.304416666666666
2020-08-26 02:00:00,5.308041666666665
2020-08-26 03:00:00,5.362375000000002
2020-08-26 04:00:00,5.520541666666667
2020-08-26 05:00:00,5.679416666666668
2020-08-26 06:00:00,5.600652777777778
2020-08-26 07:00:00,5.619652777777778
2020-08-26 08:00:00,5.277749999999999
2020-08-26 09:00:00,5.171375
2020-08-26 10:00:00,5.383986111111111
2020-08-26 11:00:00,5.321833333333335
2020-08-26 12:00:00,5.419375000000001
2020-08-26 13:00:00,5.53413073713491
2020-08-26 14:00:00,5.375069444444445
2020-08-26 15:00:00,5.028194444444445
2020-08-26 16:00:00,5.039165507649512
2020-08-26 17:00:00,4.980583333333334
2020-08-26 18:00:00,5.123611111111111
2020-08-26 19:00:00,5.004888888888888
2020-08-26 20:00:00,5.054847222222223
2020-08-26 21:00:00,5.086402777777779
2020-08-26 22:00:00,5.02701388888889
2020-08-26 23:00:00,5.170555555555556
2020-08-27 00:00:00,5.0695555555555565
2020-08-27 01:00:00,5.1997222222222215
2020-08-27 02:00:00,5.409652777777778
2020-08-27 03:00:00,5.459069444444446
2020-08-27 04:00:00,5.516388888888887
2020-08-27 05:00:00,5.634458333333333
2020-08-27 06:00:00,5.444680555555557
2020-08-27 07:00:00,5.3740694444444435
2020-08-27 08:00:00,5.553944444444443
2020-08-27 09:00:00,5.375444444444444
2020-08-27 10:00:00,5.386291666666667
2020-08-27 11:00:00,5.321515994436718
2020-08-27 12:00:00,5.269425770308124
2020-08-27 13:00:00,5.060597222222221
2020-08-27 14:00:00,5.127419804741981
2020-08-27 15:00:00,5.261541666666667
2020-08-27 16:00:00,5.3485793871866285
2020-08-27 17:00:00,5.212305555555554
2020-08-27 18:00:00,5.090944444444445
2020-08-27 19:00:00,5.028180555555555
2020-08-27 20:00:00,5.435416666666667
2020-08-27 21:00:00,5.807555555555558
2020-08-27 22:00:00,5.330236111111111
2020-08-27 23:00:00,4.832861111111111
2020-08-28 00:00:00,4.977986111111112
2020-08-28 01:00:00,4.979541666666667
2020-08-28 02:00:00,4.96836111111111
2020-08-28 03:00:00,5.285930555555555
2020-08-28 04:00:00,5.198333333333333
2020-08-28 05:00:00,5.242374999999999
2020-08-28 06:00:00,5.073027777777777
2020-08-28 07:00:00,5.4277361111111135
2020-08-28 08:00:00,5.142152777777779
2020-08-28 09:00:00,5.654222222222222
2020-08-28 10:00:00,5.366902777777778
2020-08-28 11:00:00,5.69475
2020-08-28 12:00:00,5.588777777777777
2020-08-28 13:00:00,5.3495277777777765
2020-08-28 14:00:00,5.41084840055633
2020-08-28 15:00:00,5.750587371512481
2020-08-28 16:00:00,5.49272988505747
2020-08-28 17:00:00,5.560844062947069
2020-08-28 18:00:00,5.28063860667634
2020-08-28 19:00:00,5.468893617021277
2020-08-28 20:00:00,5.160157142857142
2020-08-28 21:00:00,5.1532859174964445
2020-08-28 22:00:00,5.1150495049504965
2020-08-28 23:00:00,4.877979942693411
2020-08-29 00:00:00,5.524142857142856
2020-08-29 01:00:00,5.2896433666191145
2020-08-29 02:00:00,5.2767913669064725
2020-08-29 03:00:00,5.390426742532006
2020-08-29 04:00:00,5.526536796536797
2020-08-29 05:00:00,5.081793785310735
2020-08-29 06:00:00,5.068388017118403
2020-08-29 07:00:00,5.418636363636366
2020-08-29 08:00:00,5.481434720229555
2020-08-29 09:00:00,5.537640287769784
2020-08-29 10:00:00,5.7656107954545455
2020-08-29 11:00:00,5.802393767705383
2020-08-29 12:00:00,5.6166335227272715
2020-08-29 13:00:00,5.508874643874645
2020-08-29 14:00:00,5.528587896253603
2020-08-29 15:00:00,5.679366197183097
2020-08-29 16:00:00,5.588622668579627
2020-08-29 17:00:00,5.33044604316547
2020-08-29 18:00:00,5.877148936170212
2020-08-29 19:00:00,5.939757489300998
2020-08-29 20:00:00,5.738300000000001
2020-08-29 21:00:00,5.322764456981663
2020-08-29 22:00:00,5.338988603988605
2020-08-29 23:00:00,5.566228323699425
2020-08-30 00:00:00,5.582045454545456
2020-08-30 01:00:00,5.236289398280802
2020-08-30 02:00:00,5.468571428571428
2020-08-30 03:00:00,5.506803977272728
2020-08-30 04:00:00,5.772364672364673
2020-08-30 05:00:00,5.576623931623933
2020-08-30 06:00:00,5.535201149425288
2020-08-30 07:00:00,5.602471428571428
2020-08-30 08:00:00,5.577097701149425
2020-08-30 09:00:00,5.596562054208275
2020-08-30 10:00:00,5.8442939481268
2020-08-30 11:00:00,5.750825035561879
2020-08-30 12:00:00,5.552816500711239
2020-08-30 13:00:00,5.6334813753581665
2020-08-30 14:00:00,5.5656213872832385
2020-08-30 15:00:00,5.573817663817662
2020-08-30 16:00:00,5.477380281690141
2020-08-30 17:00:00,5.436085106382979
2020-08-30 18:00:00,5.735726495726496
2020-08-30 19:00:00,5.774123563218392
2020-08-30 20:00:00,5.570842857142854
2020-08-30 21:00:00,5.426142857142857
2020-08-30 22:00:00,5.286228571428572
2020-08-30 23:00:00,5.227749287749287
