time,ExtCondensTurbineOP.steam_flow_in_x,ExtCondensTurbineOP.steam_flow_in_y,ExtCondensTurbineOP.steam_flow_side_x,ExtCondensTurbineOP.steam_flow_side_y,ExtCondensTurbineOP.electricity_generation_x,ExtCondensTurbineOP.electricity_generation_y,SteamPipelineOP.coal_consumption_hour,SteamPipelineOP.electricity_power_ext,SteamPipelineOP.electricity_price_ext,ExtCondensTurbineOP.hp_steam_machine_opt_array_x,ExtCondensTurbineOP.hp_steam_machine_opt_array_y,ExtCondensTurbineOP.lp_steam_machine_opt_array_x,ExtCondensTurbineOP.lp_steam_machine_opt_array_y,ExtCondensTurbineOP.electricity_machine_opt_array_x,ExtCondensTurbineOP.electricity_machine_opt_array_y
2020-12-02 00:07:00,69.49166666666667,69.47000000000001,27.620833333333334,30.882500000000004,9.396666666666667,9.315,21.246498,1.8975,0.28351216814,70.00000000003617,70.00000000001863,31.150833333325902,32.172634751757656,9.108124166673555,9.118762898941208
2020-12-02 00:08:00,69.32666666666667,68.50583333333334,29.30416666666667,30.2,9.180000000000001,9.190833333333332,20.765024,2.2199999999999998,0.28351216814,70.00000000003617,70.00000000001863,31.150833333325902,32.172634751757656,9.108124166673555,9.118762898941208
2020-12-02 00:09:00,67.6675,66.29333333333334,28.451666666666664,29.926666666666666,9.012500000000001,8.85083333333333,20.91663,2.3100000000000005,0.28351216814,70.00000000000551,70.00000000000384,30.999999999992752,33.95633096926343,8.86348333163253,8.755074530644698
2020-12-02 00:10:00,69.57666666666667,66.64416666666666,30.661666666666665,31.855000000000004,9.105000000000002,8.5775,21.368115999999997,2.9424999999999994,0.28351216814,70.00000000000551,70.00000000000384,30.999999999992752,33.95633096926343,8.86348333163253,8.755074530644698
2020-12-02 00:11:00,68.55666666666666,71.02,27.839166666666667,34.204166666666666,9.276666666666666,9.240833333333333,21.964544,1.3475000000000001,0.28351216814,70.00000000000551,70.00000000000384,30.999999999992752,33.95633096926343,8.86348333163253,8.755074530644698
2020-12-02 00:12:00,69.03,73.40249999999999,26.23083333333334,32.91,9.529166666666667,9.946666666666667,21.94955,0.5775,0.28351216814,70.00000000000551,70.00000000000384,30.999999999992752,33.95633096926343,8.86348333163253,8.755074530644698
2020-12-02 00:13:00,69.36333333333334,73.39333333333333,25.433333333333326,32.71333333333334,9.663333333333334,10.062499999999998,22.179458,0.8250000000000001,0.28351216814,70.00000000000551,70.00000000000384,30.999999999992752,33.95633096926343,8.86348333163253,8.755074530644698
2020-12-02 00:14:00,70.0925,74.57333333333334,24.093333333333334,32.5125,9.901666666666667,10.308333333333332,22.004527999999997,-0.055,0.28351216814,70.0000000000004,69.99999999999132,31.000000000009383,33.80370921985798,8.95079111111038,8.911336856972431
2020-12-02 00:15:00,70.59499999999998,72.72083333333333,24.549166666666668,29.524166666666662,9.92,10.150833333333335,22.029518,0.24000000000000002,0.28351216814,70.0000000000004,69.99999999999132,31.000000000009383,33.80370921985798,8.95079111111038,8.911336856972431
2020-12-02 00:16:00,70.98666666666665,72.1025,24.987499999999997,29.683333333333337,9.92,9.959166666666667,21.917896000000006,0.055,0.28351216814,70.0000000000004,69.99999999999132,31.000000000009383,33.80370921985798,8.95079111111038,8.911336856972431
