,BackPresTurbineOP.steam_flow_in,BackPresTurbineOP.steam_pressure_in,BackPresTurbineOP.steam_temperature_in,BackPresTurbineOP.electricity_generation,BackPresTurbineOP.steam_pressure_out,BackPresTurbineOP.steam_temperature_out
2020-09-04 04:40:00,26.542500000000004,3.143333333333333,440.7133333333333,0.8549999999999996,0.7133333333333333,345.03000000000003
2020-09-04 04:41:00,26.65583333333333,3.139166666666666,439.805,0.8558333333333331,0.7199999999999999,344.8683333333333
2020-09-04 04:42:00,26.727272727272727,3.1454545454545455,438.9263636363636,0.8590909090909092,0.7236363636363637,344.69818181818187
2020-09-04 04:43:00,26.720833333333335,3.135833333333333,437.9200000000001,0.8474999999999998,0.7300000000000001,344.49500000000006
2020-09-04 04:44:00,26.640000000000004,3.1700000000000004,437.08000000000004,0.8440000000000001,0.7300000000000001,344.35900000000004
2020-09-04 04:45:00,26.05818181818182,3.1845454545454546,436.3763636363636,0.7954545454545454,0.7300000000000001,344.26818181818186
2020-09-04 04:46:00,26.042727272727276,3.1563636363636363,435.94363636363636,0.7954545454545454,0.7300000000000001,344.4263636363637
2020-09-04 04:47:00,26.79181818181818,3.1400000000000006,435.71636363636367,0.8436363636363636,0.7300000000000001,344.41181818181826
2020-09-04 04:48:00,26.853999999999996,3.133,435.441,0.8469999999999999,0.7300000000000001,344.004
2020-09-04 04:49:00,26.900833333333328,3.151666666666667,435.1999999999999,0.8525,0.7300000000000001,343.5858333333333
2020-09-04 04:50:00,26.568181818181817,3.1236363636363644,435.0572727272727,0.8263636363636363,0.7300000000000001,343.2199999999999
2020-09-04 04:51:00,26.903,3.132,434.95500000000004,0.853,0.7300000000000001,343.18699999999995
2020-09-04 04:52:00,26.475000000000005,3.152,434.81000000000006,0.8300000000000001,0.7219999999999998,342.80600000000004
2020-09-04 04:53:00,26.33727272727273,3.1345454545454543,434.8890909090908,0.8245454545454546,0.7199999999999999,342.709090909091
